     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.51700000E+01 0.24809489E-13 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.41145414E+01 0.18844610E-14
 0.51800000E+01 0.18226957E-12 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.40918348E+01 0.13817971E-13
 0.51900000E+01 0.33348884E-12 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.40691981E+01 0.25233287E-13
 0.52000000E+01 0.78310493E-12 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.40466308E+01 0.59139343E-13
 0.52100000E+01 0.12794471E-11 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.40241328E+01 0.96437174E-13
 0.52200000E+01 0.20437638E-11 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.40017037E+01 0.15375176E-12
 0.52300000E+01 0.32057436E-11 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.39793433E+01 0.24070604E-12
 0.52400000E+01 0.49534517E-11 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.39570512E+01 0.37122441E-12
 0.52500000E+01 0.75585326E-11 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.39348271E+01 0.56537691E-12
 0.52600000E+01 0.11411799E-10 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.39126708E+01 0.85197775E-12
 0.52700000E+01 0.13876436E-10 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.38905820E+01 0.10340159E-11
 0.52800000E+01 0.20697371E-10 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.38685603E+01 0.15393634E-11
 0.52900000E+01 0.30633142E-10 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.38466056E+01 0.22740277E-11
 0.53000000E+01 0.45033364E-10 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.38247175E+01 0.33367095E-11
 0.53100000E+01 0.65807531E-10 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.38028957E+01 0.48667715E-11
 0.53200000E+01 0.78949297E-10 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.37811400E+01 0.58276910E-11
 0.53300000E+01 0.11442291E-09 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.37594501E+01 0.84303514E-11
 0.53400000E+01 0.16502591E-09 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.37378257E+01 0.12135866E-10
 0.53500000E+01 0.19660652E-09 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.37162665E+01 0.14431252E-10
 0.53600000E+01 0.28152418E-09 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.36947723E+01 0.20625799E-10
 0.53700000E+01 0.40146434E-09 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.36733427E+01 0.29358413E-10
 0.53800000E+01 0.57030226E-09 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.36519776E+01 0.41627727E-10
 0.53900000E+01 0.67324882E-09 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.36306767E+01 0.49050870E-10
 0.54000000E+01 0.95043079E-09 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.36094396E+01 0.69117276E-10
 0.54100000E+01 0.13369646E-08 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.35882661E+01 0.97047091E-10
 0.54200000E+01 0.15685940E-08 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.35671560E+01 0.11365044E-09
 0.54300000E+01 0.21933218E-08 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.35461090E+01 0.15862163E-09
 0.54400000E+01 0.30562812E-08 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.35251248E+01 0.22062478E-09
 0.54500000E+01 0.35646100E-08 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.35042031E+01 0.25684753E-09
 0.54600000E+01 0.49380302E-08 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.34833438E+01 0.35515749E-09
 0.54700000E+01 0.68169714E-08 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.34625465E+01 0.48940006E-09
 0.54800000E+01 0.93775552E-08 0.80000000E+01 0.00000000E+00 0.13316646E+01 0.19998619E+01 0.34418110E+01 0.67199950E-09
