     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.10500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.46186629E+00 0.14352640E+01 0.15362785E+01 0.00000000E+00
 0.11000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.45632903E+00 0.14352640E+01 0.15237467E+01 0.00000000E+00
 0.11500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.45086020E+00 0.14352640E+01 0.15112823E+01 0.00000000E+00
 0.12000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.44545888E+00 0.14352640E+01 0.14988853E+01 0.00000000E+00
 0.12500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.44012421E+00 0.14352640E+01 0.14865556E+01 0.00000000E+00
 0.13000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.43485535E+00 0.14352640E+01 0.14742930E+01 0.00000000E+00
 0.13500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.42965148E+00 0.14352640E+01 0.14620974E+01 0.00000000E+00
 0.14000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.42451183E+00 0.14352640E+01 0.14499688E+01 0.00000000E+00
 0.14500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.41943564E+00 0.14352640E+01 0.14379069E+01 0.00000000E+00
 0.15000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.41442216E+00 0.14352640E+01 0.14259116E+01 0.00000000E+00
 0.15500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.40947069E+00 0.14352640E+01 0.14139828E+01 0.00000000E+00
 0.16000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.40458054E+00 0.14352640E+01 0.14021204E+01 0.00000000E+00
 0.16500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.39975105E+00 0.14352640E+01 0.13903242E+01 0.00000000E+00
 0.17000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.39498156E+00 0.14352640E+01 0.13785940E+01 0.00000000E+00
 0.17500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.39027146E+00 0.14352640E+01 0.13669297E+01 0.00000000E+00
 0.18000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.38562013E+00 0.14352640E+01 0.13553312E+01 0.00000000E+00
 0.18500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.38102698E+00 0.14352640E+01 0.13437982E+01 0.00000000E+00
 0.19000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.37649145E+00 0.14352640E+01 0.13323307E+01 0.00000000E+00
 0.19500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.37201299E+00 0.14352640E+01 0.13209284E+01 0.00000000E+00
 0.20000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.36759105E+00 0.14352640E+01 0.13095911E+01 0.00000000E+00
 0.20500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.36322512E+00 0.14352640E+01 0.12983187E+01 0.00000000E+00
 0.21000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.35891470E+00 0.14352640E+01 0.12871111E+01 0.00000000E+00
 0.21500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.35465928E+00 0.14352640E+01 0.12759679E+01 0.00000000E+00
 0.22000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.35045841E+00 0.14352640E+01 0.12648891E+01 0.00000000E+00
 0.22500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.34631161E+00 0.14352640E+01 0.12538744E+01 0.00000000E+00
 0.23000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.34221844E+00 0.14352640E+01 0.12429236E+01 0.00000000E+00
 0.23500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.33817847E+00 0.14352640E+01 0.12320366E+01 0.00000000E+00
 0.24000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.33419128E+00 0.14352640E+01 0.12212131E+01 0.00000000E+00
 0.24500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.33025646E+00 0.14352640E+01 0.12104529E+01 0.00000000E+00
 0.25000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.32637361E+00 0.14352640E+01 0.11997559E+01 0.00000000E+00
 0.25500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.32254236E+00 0.14352640E+01 0.11891217E+01 0.00000000E+00
 0.26000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.31876233E+00 0.14352640E+01 0.11785503E+01 0.00000000E+00
 0.26500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.31503316E+00 0.14352640E+01 0.11680413E+01 0.00000000E+00
 0.27000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.31135451E+00 0.14352640E+01 0.11575946E+01 0.00000000E+00
 0.27500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.30772603E+00 0.14352640E+01 0.11472099E+01 0.00000000E+00
 0.28000000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.30414741E+00 0.14352640E+01 0.11368869E+01 0.00000000E+00
 0.28500000E+00 0.00000000E+00 0.14000000E+01 0.00000000E+00 0.30061833E+00 0.14352640E+01 0.11266256E+01 0.00000000E+00
 0.29000000E+00 0.68559595E-02 0.14000000E+01 0.00000000E+00 0.29713848E+00 0.14352640E+01 0.11164256E+01 0.53050817E-01
 0.29500000E+00 0.78714597E-02 0.14000000E+01 0.00000000E+00 0.29370757E+00 0.14352640E+01 0.11062867E+01 0.59876318E-01
 0.30000000E+00 0.90279773E-02 0.14000000E+01 0.00000000E+00 0.29032532E+00 0.14352640E+01 0.10962087E+01 0.67529111E-01
 0.30500000E+00 0.29174234E-01 0.14000000E+01 0.00000000E+00 0.28699145E+00 0.14352640E+01 0.10861912E+01 0.21464533E+00
 0.31000000E+00 0.33329143E-01 0.14000000E+01 0.00000000E+00 0.28370571E+00 0.14352640E+01 0.10762342E+01 0.24125942E+00
 0.31500000E+00 0.38033991E-01 0.14000000E+01 0.00000000E+00 0.28046784E+00 0.14352640E+01 0.10663373E+01 0.27094627E+00
 0.32000000E+00 0.43352785E-01 0.14000000E+01 0.00000000E+00 0.27727760E+00 0.14352640E+01 0.10565003E+01 0.30401069E+00
 0.32500000E+00 0.49354565E-01 0.14000000E+01 0.00000000E+00 0.27413475E+00 0.14352640E+01 0.10467229E+01 0.34077349E+00
 0.33000000E+00 0.56115172E-01 0.14000000E+01 0.00000000E+00 0.27103907E+00 0.14352640E+01 0.10370049E+01 0.38158227E+00
 0.33500000E+00 0.10569184E+00 0.14000000E+01 0.00000000E+00 0.26799035E+00 0.14352640E+01 0.10273460E+01 0.70797588E+00
 0.34000000E+00 0.11967484E+00 0.14000000E+01 0.00000000E+00 0.26498839E+00 0.14352640E+01 0.10177460E+01 0.78985208E+00
 0.34500000E+00 0.13533930E+00 0.14000000E+01 0.00000000E+00 0.26203299E+00 0.14352640E+01 0.10082046E+01 0.88029182E+00
 0.35000000E+00 0.15286247E+00 0.14000000E+01 0.00000000E+00 0.25912397E+00 0.14352640E+01 0.99872161E+00 0.98006452E+00
 0.35500000E+00 0.17243412E+00 0.14000000E+01 0.00000000E+00 0.25626115E+00 0.14352640E+01 0.98929669E+00 0.10899754E+01
 0.36000000E+00 0.19425699E+00 0.14000000E+01 0.00000000E+00 0.25344438E+00 0.14352640E+01 0.97992960E+00 0.12108657E+01
 0.36500000E+00 0.21854876E+00 0.14000000E+01 0.00000000E+00 0.25067349E+00 0.14352640E+01 0.97062008E+00 0.13436227E+01
 0.37000000E+00 0.24554054E+00 0.14000000E+01 0.00000000E+00 0.24794834E+00 0.14352640E+01 0.96136785E+00 0.14891667E+01
 0.37500000E+00 0.35888740E+00 0.14000000E+01 0.00000000E+00 0.24526880E+00 0.14352640E+01 0.95217266E+00 0.21475771E+01
 0.38000000E+00 0.40177993E+00 0.14000000E+01 0.00000000E+00 0.24263474E+00 0.14352640E+01 0.94303424E+00 0.23726106E+01
 0.38500000E+00 0.44922559E+00 0.14000000E+01 0.00000000E+00 0.24004606E+00 0.14352640E+01 0.93395230E+00 0.26183373E+01
 0.39000000E+00 0.50163269E+00 0.14000000E+01 0.00000000E+00 0.23750264E+00 0.14352640E+01 0.92492658E+00 0.28863105E+01
 0.39500000E+00 0.55943418E+00 0.14000000E+01 0.00000000E+00 0.23500439E+00 0.14352640E+01 0.91595680E+00 0.31781451E+01
 0.40000000E+00 0.62308879E+00 0.14000000E+01 0.00000000E+00 0.23255123E+00 0.14352640E+01 0.90704270E+00 0.34955199E+01
 0.40500000E+00 0.69307852E+00 0.14000000E+01 0.00000000E+00 0.23014308E+00 0.14352640E+01 0.89818399E+00 0.38401593E+01
 0.41000000E+00 0.76990895E+00 0.14000000E+01 0.00000000E+00 0.22777989E+00 0.14352640E+01 0.88938039E+00 0.42138332E+01
